pdf,global_id,dataset,well_name,locid,parlabel,parvq,risunits,logdate,lat,long,ns
null,11120204,FRACK,Seneca Resources Corporation,5,!MEL BLANC! 5 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4682779,-118.89977,1
Y,03043150,FRACK,Venoco Inc.,2-9H,!BOWERBANK! 2-9H,=,null,BOWERBANK OILFIELD,35.416195,-119.40267,1
null,11120900,FRACK,Vaquero Energy Inc.,3-54,!HUNTER-ROGERS! 3-54 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4633313,-118.85927,1
null,11121257,FRACK,Bentley Family Ltd. Part.,2,!B  AND  B! 2 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4334220,-119.23379,1
null,03030466,FRACK,Exxon Mobil Corporation,505EW,!HILL! 505EW - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.475802,-119.75917,1
Y,03048930,FRACK,Aera Energy LLC,558N1-18 ,WELL # 558N1-18 ,=,null,BELRIDGE SOUTH OILFIELD,35.485186,-119.75060,1
Y,03048680,FRACK,Occidental of Elk Hills Inc.,87N-34R,WELL # 87N-34R,=,null,ELK HILLS OILFIELD,35.2711022,-119.48461,1
null,11120987,FRACK,Concordia Resources Inc.,1,!VENTURA REALTY! 1 - DIRECTIONALLY DRILLED,=,null,CHAFFEE CANYON OILFIELD,34.3712990,-118.82503,1
Y,03046897,FRACK,Aera Energy LLC,534U8-35,WELL # 534U8-35 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE NORTH OILFIELD,35.534768,-119.78151,1
Y,03045388,FRACK,Aera Energy LLC,553E1-33,WELL # 553E1-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.451466,-119.71569,1
Y,03050011,FRACK,Aera Energy LLC,956HR-29 ,WELL # 956HR-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.461036,-119.73217,1
Y,03047910,FRACK,Aera Energy LLC,954LR-29,WELL # 954LR-29,=,null,BELRIDGE SOUTH OILFIELD,35.463304,-119.73370,1
Y,03049631,FRACK,Aera Energy LLC,971C-33 ,WELL # 971C-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.454414,-119.71094,1
Y,03048191,FRACK,Aera Energy LLC,7450 ,WELL # 7450 ,=,null,LOST HILLS OILFIELD,35.663367,-119.76048,1
Y,03048140,FRACK,Occidental Oil and Gas ,Good Show 9H ,WELL # GOOD SHOW 9H ,=,null,ROSE OILFIELD,35.63027,-119.33849,1
Y,03047151,FRACK,Aera Energy LLC,75FXR2-19,!ELLIS! 75FXR2-19 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.476604,-119.74659,1
null,11120023,FRACK,Seneca Resources Corporation,1,!ROSSI! 1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4704557,-118.87100,1
Y,03047556,FRACK,Aera Energy LLC,7601,!LOST HILLS TWO! 7601,=,null,LOST HILLS OILFIELD,35.65956,-119.76195,1
Y,03044501,FRACK,Exxon Mobil Corporation,631GW,!HILL! 631GW,=,null,BELRIDGE SOUTH OILFIELD,35.483935,-119.75653,1
Y,03048645,FRACK,Aera Energy LLC,7334F-2,!BELRIDGE V! 7334F-2,=,null,BELRIDGE SOUTH OILFIELD,35.433235,-119.48445,1
null,11120936,FRACK,Vintage Production California LLC,70,!OJAI! 70 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4218694,-119.14611,1
Y,03048153,FRACK,Occidental Oil and Gas ,Paloma 31-11 ,WELL # PALOMA 31-11 ,=,null,PALOMA OILFIELD,35.16524,-119.15874,1
Y,03047036,FRACK,Aera Energy LLC,65WCR-19,!ELLIS! 65WCR-19,=,null,BELRIDGE SOUTH OILFIELD,35.475278,-119.74840,1
null,03044234,FRACK,Occidental of Elk Hills Inc.,312B-19R,WELL # 312B-19R - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.308267,-119.55336,1
null,11120073,FRACK,Seneca Resources Corporation,56-32,!HANSEN! 56-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4687695,-118.89126,1
Y,03049657,FRACK,Aera Energy LLC,568C3-12 ,WELL # 568C3-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.500342,-119.76717,1
Y,03047550,FRACK,Aera Energy LLC,7502,!LOST HILLS TWO! 7502,=,null,LOST HILLS OILFIELD,35.661696,-119.76146,1
Y,03048735,FRACK,Aera Energy LLC,7433E-2,!BELRIDGE V! 7433E-2,=,null,BELRIDGE SOUTH OILFIELD,35.431039,-119.68375,1
Y,03049579,FRACK,Aera Energy LLC,538GR-20 ,WELL # 538GR-20 ,=,null,BELRIDGE SOUTH OILFIELD,35.471761,-119.73738,1
Y,02901980,FRACK,Occidental of Elk Hills Inc.,512-28B,!STEVENS 555! 512-28B - NOT DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.205646,-119.51703,1
null,03711628,FRACK,Linn Operating Inc.,D-15,!PUENTE! D-15 - DIRECTIONALLY DRILLED,=,null,BREA-OLINDA OILFIELD,33.9544816,-117.91613,1
null,11120659,FRACK,Vintage Production California LLC,11,!ARCO! 11 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4318615,-119.11360,1
null,11121915,FRACK,Vaquero Energy Inc.,1,!VAQUEROS GRANDE! 1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4649140,-118.86407,1
Y,03048192,FRACK,Aera Energy LLC,7474 ,WELL # 7474 ,=,null,LOST HILLS OILFIELD,35.66286,-119.76033,1
null,11100087,FRACK,Vintage Production California LLC,29,!HAMP! 29 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4349586,-119.09587,1
null,03724321,FRACK,The Termo Company,11,!DEL ALISO! 11 - DIRECTIONALLY DRILLED,=,null,ALISO CANYON OILFIELD,34.31783,-118.57671,1
null,11120223,FRACK,Oryx Energy Company,33,!HAMP! 33 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4347060,-119.10222,1
null,11102747,FRACK,Seneca Resources Corporation,42-32,!RED ROCK! 42-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4791576,-118.89428,1
Y,03046185,FRACK,Aera Energy LLC,7243,!LOST HILLS TWO! 7243 - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.653788,-119.75573,1
null,11120075,FRACK,Seneca Resources Corporation,3,!FRANKEL B! 3 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4761354,-118.87427,1
Y,03043597,FRACK,Vintage Production California LLC,12H-14W,!MJ! 12H-14W,=,null,MONUMENT JUNCTION OILFIELD,35.39847,-119.68625,1
Y,03047650,FRACK,Aera Energy LLC,916JR-18,WELL # 916JR-18 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.489631,-119.76071,1
Y,03045300,FRACK,Aera Energy LLC,518ZR2-20,WELL # 518ZR2-20 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.471254,-119.74108,1
Y,03045926,FRACK,Occidental of Elk Hills Inc.,4-4-27B,WELL # 4-4-27B - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.203815,-119.49275,1
Y,03044522,FRACK,Exxon Mobil Corporation,622D,!HILL! 622D - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.482453,-119.75707,1
Y,03043764,FRACK,Vintage Production California LLC,34-12H,!SWICO! 34-12H,=,null,SHAFTER NORTH OILFIELD,35.536813,-119.27421,1
Y,03049249,FRACK,Aera Energy LLC,530P4-35 ,WELL # 530P4-35 ,=,null,BELRIDGE NORTH OILFIELD,35.536186,-119.78393,1
Y,03050390,FRACK,Aera Energy LLC,914RR-34 ,WELL # 914RR-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.448417,-119.70672,1
Y,03047836,FRACK,Exxon Mobil Corporation,652C,!HILL! 652C,=,null,BELRIDGE SOUTH OILFIELD,35.481008,-119.75126,1
Y,03046755,FRACK,Aera Energy LLC,512L1-1 ,WELL # 512L1-1 ,=,null,BELRIDGE NORTH OILFIELD,35.525201,-119.77872,1
null,11102638,FRACK,Seneca Resources Corporation,1,!FRANKEL! 1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4807742,-118.88046,1
Y,03050123,FRACK,Aera Energy LLC,973SR-33 ,WELL # 973SR-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.450664,-119.71014,1
null,11120908,FRACK,Seneca Resources Corporation,20,!FRANKEL B! 20 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4706227,-118.85865,1
Y,03049130,FRACK,Aera Energy LLC,501N5-2 ,WELL # 501N5-2 ,=,null,BELRIDGE NORTH OILFIELD,35.527156,-119.78000,1
Y,03049632,FRACK,Aera Energy LLC,982C-33 ,WELL # 982C-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.452557,-119.70811,1
Y,03048610,FRACK,Aera Energy LLC,7132A-3,!BELRIDGE III! 7132A-3,=,null,BELRIDGE SOUTH OILFIELD,35.437951,-119.70027,1
Y,03048372,FRACK,Aera Energy LLC,982LR-33,WELL # 982LR-33,=,null,BELRIDGE SOUTH OILFIELD,35.452448,-119.70947,1
Y,03048370,FRACK,Aera Energy LLC,934SR-33,WELL # 934SR-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.448504,-119.71925,1
Y,03049667,FRACK,Aera Energy LLC,578J1-12 ,WELL # 578J1-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.500174,-119.76535,1
Y,03047562,FRACK,Chevron U.S.A. Inc.,3-6A,!CAHN! 3-6A - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6072775,-119.72053,1
null,03043997,FRACK,Aera Energy LLC,7116B,!LOST HILLS ONE! 7116B - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.613457,-119.71805,1
null,03723525,FRACK,Vintage Production California LLC,6-20,!N. L.  AND  F.! 6-20 - DIRECTIONALLY DRILLED,=,null,DEL VALLE OILFIELD,34.4161870,-118.68730,1
Y,03049976,FRACK,Aera Energy LLC,924R-29 ,WELL # 924R-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.462972,-119.74041,1
null,11120608,FRACK,Vaquero Energy Inc.,3-11,!HUNTER-REHART! 3-11 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4647027,-118.86403,1
Y,03049252,FRACK,Aera Energy LLC,531L2-35 ,WELL # 531L2-35 ,=,null,BELRIDGE NORTH OILFIELD,35.536003,-119.78322,1
null,03029556,FRACK,Macpherson Oil Company,25,!FREEMAN! 25 - DIRECTIONALLY DRILLED,=,null,ROUND MOUNTAIN OILFIELD,35.47482,-118.88167,1
Y,03041965,FRACK,Occidental of Elk Hills Inc.,2-9-36B,WELL # 2-9-36B - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.181087,-119.46426,1
Y,03044763,FRACK,Aera Energy LLC,952G-29,WELL # 952G-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.46812,-119.73156,1
Y,01120798,FRACK,Venoco Inc.,B-33,!O. P. DAVIS! B-33 - DIRECTIONALLY DRILLED,=,null,SYCAMORE GAS OILFIELD,39.1374495,-121.95496,1
Y,03048258,FRACK,Aera Energy LLC,765NL-33,WELL # 765NL-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.447192,-119.71261,1
Y,03048195,FRACK,Aera Energy LLC,7524 ,WELL # 7524 ,=,null,LOST HILLS OILFIELD,35.662532,-119.75993,1
Y,03048522,FRACK,Aera Energy LLC,551L3-33,WELL # 551L3-33,=,null,BELRIDGE SOUTH OILFIELD,35.454369,-119.71589,1
null,03045387,FRACK,Aera Energy LLC,551Z2-33,WELL # 551Z2-33 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.454925,-119.71440,1
Y,03046130,FRACK,Occidental of Elk Hills Inc.,358X-35R,WELL # 358X-35R,=,null,ELK HILLS OILFIELD,35.267875,-119.47329,1
Y,03049658,FRACK,Aera Energy LLC,568F2-12 ,WELL # 568F2-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.50045,-119.76684,1
Y,03047846,FRACK,Exxon Mobil Corporation,664B,!HILL! 664B,=,null,BELRIDGE SOUTH OILFIELD,35.478717,-119.74892,1
null,11121303,FRACK,Vintage Production California LLC,125,!OJAI! 125 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4218461,-119.12669,1
null,02912580,FRACK,Vintage Production California LLC,29,!SARRETT FEE! 29 - NOT DIRECTIONALLY DRILLED,=,null,MOUNT POSO OILFIELD,35.603696,-118.96990,1
Y,23723051,FRACK,Thums Long Beach Co.,C-651,WELL # C-651 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.739642,-118.13886,1
Y,03048344,FRACK,Occidental Oil and Gas ,Sill 2-14H ,WELL # SILL 2-14H ,=,null, OILFIELD,35.49755,-119.24992,1
Y,03044432,FRACK,Exxon Mobil Corporation,642C,!HILL! 642C,=,null,BELRIDGE SOUTH OILFIELD,35.481641,-119.75357,1
Y,03043346,FRACK,Vintage Production California LLC,3-18H,!POZNOFF! 3-18H,=,null,SHAFTER NORTH OILFIELD,35.5300542,-119.27588,1
Y,03120484,FRACK,Vintage Production California LLC,1-29,WELL # 1-29 - DIRECTIONALLY DRILLED,=,null,KETTLEMAN NORTH DOME OILFIELD,35.9883582,-120.04064,1
null,11121192,FRACK,Vintage Production California LLC,15,!ARCO! 15 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4319353,-119.11542,1
null,02961403,FRACK,Exxon Mobil Corporation,115,!HILL! 115,=,null,BELRIDGE SOUTH OILFIELD,35.476393,-119.76009,1
null,11121466,FRACK,Seneca Resources Corporation,11X-28,!HIGGINS! 11X-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4965712,-118.87996,1
Y,03048740,FRACK,Aera Energy LLC,7505C-2,!BELRIDGE V! 7505C-2,=,null,BELRIDGE SOUTH OILFIELD,35.429097,-119.68128,1
null,11120367,FRACK,Seneca Resources Corporation,10,!FRANKEL B! 10 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4761398,-118.86776,1
Y,03046644,FRACK,Aera Energy LLC,7192C-2,!BELRIDGE I! 7192C-2 - HORIZONTALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.436885,-119.69021,1
Y,03047904,FRACK,Aera Energy LLC,933FR-29 ,WELL # 933FR-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.466116,-119.73761,1
Y,03045862,FRACK,Aera Energy LLC,961KR-33,WELL # 961KR-33 - HORIZONTALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.454974,-119.71263,1
Y,03047040,FRACK,Aera Energy LLC,76WCR-19,!ELLIS! 76WCR-19 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.475185,-119.74720,1
Y,03049300,FRACK,Aera Energy LLC,946J-34 ,WELL # 946J-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.445875,-119.69997,1
Y,03046388,FRACK,Vintage Production California LLC,5H,!BLAZE! 5H - HORIZONTALLY DRILLED,=,null,SHAFTER NORTH OILFIELD,35.550571,-119.27881,1
null,03038889,FRACK,Aera Energy LLC,531NR4-29,WELL # 531NR4-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.469152,-119.73732,1
null,11120520,FRACK,Seneca Resources Corporation,43-6,!BONEBRAKE A! 43-6 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4652553,-118.91736,1
Y,03048587,FRACK,Aera Energy LLC,7119E-2,!BELRIDGE I! 7119E-2,=,null,BELRIDGE SOUTH OILFIELD,35.438646,-119.69145,1
Y,03049351,FRACK,Aera Energy LLC,722EU-29 ,WELL # 722EU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.46819,-119.74079,1
null,11120962,FRACK,Sespe Lease Inc.,3X,!BLINN! 3X - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4550305,-118.91595,1
Y,03046208,FRACK,Occidental of Elk Hills Inc.,6-4AH-7D,WELL # 6-4AH-7D,=,null,BUENA VISTA OILFIELD,35.16103,-119.43484,1
Y,03047852,FRACK,Exxon Mobil Corporation,674M,!HILL! 674M - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.478304,-119.74720,1
Y,03047564,FRACK,Chevron U.S.A. Inc.,4-8F,!CAHN! 4-8F - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6054962,-119.72038,1
null,03043149,FRACK,Kern River Holdings Inc.,606,!NUKERN! 606 - NOT DIRECTIONALLY DRILLED,=,null,KERN RIVER OILFIELD,35.435693,-119.00657,1
null,11120030,FRACK,Seneca Resources Corporation,57-28,!ANZA-MOHAWK! 57-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4853352,-118.87471,1
Y,03047038,FRACK,Aera Energy LLC,66WCR2-19,!ELLIS! 66WCR2-19,=,null,BELRIDGE SOUTH OILFIELD,35.474006,-119.74754,1
null,11120201,FRACK,Seneca Resources Corporation,71-6,!BONEBRAKE! 71-6 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4664579,-118.90232,1
Y,03044768,FRACK,Aera Energy LLC,962N-29,WELL # 962N-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.467829,-119.73120,1
Y,03048640,FRACK,Aera Energy LLC,7266D-2,!BELRIDGE I! 7266D-2,=,null,BELRIDGE SOUTH OILFIELD,35.434895,-119.68900,1
null,11120431,FRACK,Vintage Production California LLC,45,!HAMP! 45 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4351766,-119.08991,1
Y,03047328,FRACK,Aera Energy LLC,7379D-2,!BELRIDGE V! 7379D-2 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.432071,-119.68064,1
null,11120393,FRACK,Mirada Petroleum Inc.,37,!HAMP FEE! 37 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4346352,-119.10244,1
Y,03048521,FRACK,Aera Energy LLC,986RR2-33,WELL # 986RR2-33,=,null,BELRIDGE SOUTH OILFIELD,35.444766,-119.70902,1
Y,03048232,FRACK,Occidental of Elk Hills Inc.,315A-32S,WELL # 315A-32S,=,null,ELK HILLS OILFIELD,35.273434,-119.42882,1
Y,03047150,FRACK,Aera Energy LLC,66KX-19,!ELLIS! 66KX-19,=,null,BELRIDGE SOUTH OILFIELD,35.474251,-119.74844,1
Y,03047845,FRACK,Exxon Mobil Corporation,662N,!HILL! 662N,=,null,BELRIDGE SOUTH OILFIELD,35.481329,-119.74740,1
null,11102794,FRACK,Seneca Resources Corporation,55-32,!HANSEN! 55-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4735122,-118.89185,1
Y,03046669,FRACK,Aera Energy LLC,586Q1HZL-32,WELL # 586Q1HZL-32 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.446624,-119.72525,1
null,11120196,FRACK,Seneca Resources Corporation,58-32,!HANSEN! 58-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4685860,-118.88774,1
Y,03048591,FRACK,Aera Energy LLC,7171F-2,!BELRIDGE I! 7171F-2,=,null,BELRIDGE SOUTH OILFIELD,35.436903,-119.69304,1
Y,03047154,FRACK,Aera Energy LLC,82KR-30,!KING! 82KR-30 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.467742,-119.74332,1
Y,03048747,FRACK,Aera Energy LLC,Moco 35 D-192 ,WELL # MOCO 35 D-192 ,=,null,MIDWAY - SUNSET OILFIELD,35.084304,-119.40895,1
Y,03044691,FRACK,Chevron U.S.A. Inc.,1-8C,WELL # 1-8C - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6345251,-119.74258,1
null,03711581,FRACK,Linn Operating Inc.,B-30,!PUENTE! B-30,=,null,BREA-OLINDA OILFIELD,33.9530359,-117.91256,1
null,03722949,FRACK,Vintage Production California LLC,13-20,!N. L.  AND  F.! 13-20 - DIRECTIONALLY DRILLED,=,null,DEL VALLE OILFIELD,34.4187365,-118.68347,1
null,03046366,FRACK,Seneca Resources Corporation,295-26,!TRUMAN FEE! 295-26 - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.545057,-119.67244,1
Y,03047551,FRACK,Aera Energy LLC,7526,!LOST HILLS TWO! 7526,=,null,LOST HILLS OILFIELD,35.660863,-119.76135,1
Y,11122155,FRACK,Seneca Resources Corporation,501,!FRANKEL A! 501,=,null,SESPE OILFIELD,34.480813,-118.87948,1
Y,11112215,FRACK,Seneca Resources Corporation ,Thornbury-Geis 562-29 ,WELL # THORNBURY-GEIS 562-29 ,=,null,SESPE OILFIELD,34.493626,-118.88925,1
Y,03048597,FRACK,Aera Energy LLC,7262C-2,!BELRIDGE I! 7262C-2,=,null,BELRIDGE SOUTH OILFIELD,35.435122,-119.68658,1
Y,03046479,FRACK,Occidental of Elk Hills Inc.,8-4-3D,WELL # 8-4-3D - HORIZONTALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.174097,-119.37706,1
Y,02927274,FRACK,Occidental of Elk Hills Inc.,362-36R,WELL # 362-36R - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.279574,-119.45342,1
Y,03041453,FRACK,Chevron U.S.A. Inc.,11-10QAR,WELL # 11-10QAR - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6176860,-119.72789,1
null,11102744,FRACK,Seneca Resources Corporation,25-29,!ANZA-MOHAWK! 25-29 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4896715,-118.89790,1
Y,03047755,FRACK,Aera Energy LLC,731LL-29,WELL # 731LL-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.469035,-119.73824,1
null,11120975,FRACK,Seneca Resources Corporation,15-32,!RED ROCK! 15-32 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4751168,-118.90125,1
null,11121546,FRACK,Seneca Resources Corporation,2,!POWELL! 2 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4710783,-118.85859,1
Y,03046456,FRACK,Occidental of Elk Hills Inc.,64-24Z,WELL # 64-24Z,=,null,ELK HILLS OILFIELD,35.304611,-119.55957,1
Y,03043579,FRACK,Aera Energy LLC,743LL-29,WELL # 743LL-29,=,null,BELRIDGE SOUTH OILFIELD,35.465574,-119.73621,1
null,05907534,FRACK,Linn Operating Inc.,1,!ORANGE-ROWLAND! 1,=,null,BREA-OLINDA OILFIELD,33.9445324,-117.89827,1
Y,03044312,FRACK,Exxon Mobil Corporation,633,!HILL! 633 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.480588,-119.75575,1
Y,03041655,FRACK,Aera Energy LLC,917Z-18 ,WELL # 917Z-18 ,=,null,BELRIDGE SOUTH OILFIELD,35.487207,-119.75958,1
null,11120137,FRACK,Seneca Resources Corporation,66-32,!HANSEN! 66-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4736423,-118.89174,1
null,02982095,FRACK,Northstar Energy Ltd.,1-24,!RAYDON! 1-24,=,null,BELRIDGE SOUTH OILFIELD,35.47423,-119.76144,1
null,11120448,FRACK,Mirada Petroleum Inc.,2,!HARTH! 2 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4376105,-119.10453,1
Y,03727124,FRACK,Oxy USA Inc.,DOM-001,WELL # DOM-001 - DIRECTIONALLY DRILLED,=,null,DOMINGUEZ OILFIELD,33.863524,-118.24316,1
Y,03044506,FRACK,Exxon Mobil Corporation,621EW,!HILL! 621EW - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.483308,-119.75779,1
Y,03047678,FRACK,Occidental Oil and Gas ,Sill 6-14H ,WELL # SILL 6-14H ,=,null, OILFIELD,35.49775,-119.24907,1
Y,03050137,FRACK,Aera Energy LLC,541A3-29 ,WELL # 541A3-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.468458,-119.73530,1
null,11103833,FRACK,Vintage Production California LLC,6,!NORMAN RICHARDSON! 6 - NOT DIRECTIONALLY DRILLED,=,null,SOUTH MOUNTAIN OILFIELD,34.3254692,-119.03514,1
Y,03019861,FRACK,Vintage Production California LLC,28-2H,!MCCONNELL UNIT! 28-2H - NOT DIRECTIONALLY DRILLED,=,null,SHAFTER NORTH OILFIELD,35.547653,-119.28343,1
Y,03047548,FRACK,Aera Energy LLC,7476A,!LOST HILLS TWO! 7476A,=,null,LOST HILLS OILFIELD,35.662175,-119.76138,1
Y,03045982,FRACK,Occidental of Elk Hills Inc.,7-5H-1C,WELL # 7-5H-1C - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.171214,-119.45219,1
Y,03049655,FRACK,Aera Energy LLC,567S2-12 ,WELL # 567S2-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.501114,-119.76659,1
Y,03049979,FRACK,Aera Energy LLC,916C-20 ,WELL # 916C-20 ,=,null,BELRIDGE SOUTH OILFIELD,35.474629,-119.74224,1
null,11120684,FRACK,Mirada Petroleum Inc.,2,!NESBITT! 2 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4444410,-119.09746,1
Y,03047037,FRACK,Aera Energy LLC,65WF-19,!ELLIS! 65WF-19 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.475913,-119.74862,1
Y,03049970,FRACK,Aera Energy LLC,535Z3-29 ,WELL # 535Z3-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.462217,-119.73627,1
Y,03049973,FRACK,Aera Energy LLC,914P-29 ,WELL # 914P-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.46333,-119.74088,1
null,11120348,FRACK,Seneca Resources Corporation,5,!GOODMAN! 5 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4845816,-118.88060,1
null,11121300,FRACK,Seneca Resources Corporation,586-32,!WHITE STAR! 586-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4746147,-118.88082,1
Y,03047567,FRACK,Chevron USA Inc. ,Sec 4 5-6I ,WELL # SEC 4 5-6I ,=,null,LOST HILLS OILFIELD,35.608055,-119.71908,1
Y,03049554,FRACK,Aera Energy LLC,971E-33 ,WELL # 971E-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.455119,-119.71173,1
Y,03047911,FRACK,Aera Energy LLC,956FR-29,WELL # 956FR-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.460777,-119.73313,1
null,11120594,FRACK,Vaquero Energy Inc.,3-21,!A.D.P. REHART-HUNTER! 3-21 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4647449,-118.86395,1
Y,03046394,FRACK,Occidental Oil and Gas ,Tulare 34-17H ,WELL # TULARE 34-17H ,=,null,SHAFTER NORTH OILFIELD,35.54163,-119.27666,1
Y,03048749,FRACK,Aera Energy LLC,Section 8 4-3 ,WELL # SECTION 8 4-3 ,=,null,MIDWAY - SUNSET OILFIELD,35.162975,-119.53094,1
